peak_sample,peak_time_s
9154823,17880.513671875
9155160,17881.171875
9155487,17881.810546875
9155797,17882.416015625
9156135,17883.076171875
9156474,17883.73828125
9156813,17884.400390625
9157133,17885.025390625
9157462,17885.66796875
9157801,17886.330078125
9158136,17886.984375
9158455,17887.607421875
9158801,17888.283203125
9159166,17888.99609375
9159502,17889.65234375
9159830,17890.29296875
9160184,17890.984375
9160529,17891.658203125
9160843,17892.271484375
9161161,17892.892578125
9161505,17893.564453125
9161833,17894.205078125
9162145,17894.814453125
9162460,17895.4296875
9162786,17896.06640625
9163119,17896.716796875
9163443,17897.349609375
9163755,17897.958984375
9164079,17898.591796875
9164387,17899.193359375
9164694,17899.79296875
9165005,17900.400390625
9165311,17900.998046875
9165638,17901.63671875
9165983,17902.310546875
9166315,17902.958984375
9166632,17903.578125
9166954,17904.20703125
9167294,17904.87109375
9167620,17905.5078125
9167947,17906.146484375
9168333,17906.900390625
9168685,17907.587890625
9169028,17908.2578125
9169384,17908.953125
9169727,17909.623046875
9170050,17910.25390625
9170387,17910.912109375
9170729,17911.580078125
9171043,17912.193359375
9171372,17912.8359375
9171724,17913.5234375
9172052,17914.1640625
9172364,17914.7734375
9172678,17915.38671875
9172988,17915.9921875
9173296,17916.59375
9173592,17917.171875
9173895,17917.763671875
9174325,17918.603515625
9174487,17918.919921875
9174733,17919.400390625
9175058,17920.03515625
9175380,17920.6640625
9175725,17921.337890625
9176081,17922.033203125
9176396,17922.6484375
9176717,17923.275390625
9177037,17923.900390625
9177415,17924.638671875
9177751,17925.294921875
9178078,17925.93359375
9178386,17926.53515625
9178692,17927.1328125
9179002,17927.73828125
9179305,17928.330078125
9179604,17928.9140625
9179901,17929.494140625
9180198,17930.07421875
9180490,17930.64453125
9180790,17931.23046875
9181091,17931.818359375
9181432,17932.484375
9181925,17933.447265625
9182289,17934.158203125
9182653,17934.869140625
9183108,17935.7578125
9183467,17936.458984375
9183803,17937.115234375
9184122,17937.73828125
9184442,17938.36328125
9184749,17938.962890625
9185072,17939.59375
9185387,17940.208984375
9185694,17940.80859375
9186001,17941.408203125
9186354,17942.09765625
9186821,17943.009765625
9187219,17943.787109375
9187584,17944.5
9187981,17945.275390625
9188367,17946.029296875
9188723,17946.724609375
9189066,17947.39453125
9189431,17948.107421875
9189801,17948.830078125
9190145,17949.501953125
9190470,17950.13671875
9190792,17950.765625
9191138,17951.44140625
9191450,17952.05078125
9191761,17952.658203125
9192065,17953.251953125
9192367,17953.841796875
9192666,17954.42578125
9192956,17954.9921875
9193242,17955.55078125
9193527,17956.107421875
9193809,17956.658203125
9194088,17957.203125
9194365,17957.744140625
9194581,17958.166015625
9194760,17958.515625
9194922,17958.83203125
9195202,17959.37890625
9195487,17959.935546875
9195904,17960.75
9196200,17961.328125
9196497,17961.908203125
9196797,17962.494140625
9196995,17962.880859375
9197304,17963.484375
9197610,17964.08203125
9197905,17964.658203125
9198194,17965.22265625
9198490,17965.80078125
9198823,17966.451171875
9199159,17967.107421875
9199484,17967.7421875
9199798,17968.35546875
9200128,17969.0
9200445,17969.619140625
9200763,17970.240234375
9201131,17970.958984375
9201485,17971.650390625
9201815,17972.294921875
9202146,17972.94140625
9202457,17973.548828125
9202794,17974.20703125
9203148,17974.8984375
9203471,17975.529296875
9203789,17976.150390625
9204095,17976.748046875
9204421,17977.384765625
9204720,17977.96875
9205022,17978.55859375
9205320,17979.140625
9205617,17979.720703125
9205916,17980.3046875
9206211,17980.880859375
9206498,17981.44140625
9206792,17982.015625
9207079,17982.576171875
9207363,17983.130859375
9207652,17983.6953125
9207935,17984.248046875
9208218,17984.80078125
9208501,17985.353515625
9208780,17985.8984375
9209055,17986.435546875
9209330,17986.97265625
9209609,17987.517578125
9209898,17988.08203125
9210175,17988.623046875
9210455,17989.169921875
9210741,17989.728515625
9211034,17990.30078125
9211325,17990.869140625
9211607,17991.419921875
9211896,17991.984375
9212300,17992.7734375
9212494,17993.15234375
9212819,17993.787109375
9213116,17994.3671875
9213405,17994.931640625
9213699,17995.505859375
9213987,17996.068359375
9214281,17996.642578125
9214605,17997.275390625
9214930,17997.91015625
9215233,17998.501953125
9215540,17999.1015625
9215905,17999.814453125
9216232,18000.453125
9216542,18001.05859375
9216865,18001.689453125
9217192,18002.328125
9217504,18002.9375
9217812,18003.5390625
9218123,18004.146484375
9218454,18004.79296875
9218787,18005.443359375
9219094,18006.04296875
9219409,18006.658203125
9219750,18007.32421875
9220092,18007.9921875
9220398,18008.58984375
9220723,18009.224609375
9221075,18009.912109375
9221406,18010.55859375
9221722,18011.17578125
9222046,18011.80859375
9222361,18012.423828125
9222674,18013.03515625
9222987,18013.646484375
9223322,18014.30078125
9223663,18014.966796875
9224015,18015.654296875
9224341,18016.291015625
9224672,18016.9375
9225002,18017.58203125
9225313,18018.189453125
9225622,18018.79296875
9225945,18019.423828125
9226353,18020.220703125
9226700,18020.8984375
9227026,18021.53515625
9227365,18022.197265625
9227712,18022.875
9228047,18023.529296875
9228360,18024.140625
9228673,18024.751953125
9228979,18025.349609375
9229274,18025.92578125
9229571,18026.505859375
9229857,18027.064453125
9230156,18027.6484375
9230444,18028.2109375
9230727,18028.763671875
9231014,18029.32421875
9231307,18029.896484375
9231590,18030.44921875
9231883,18031.021484375
9232172,18031.5859375
9232464,18032.15625
9232761,18032.736328125
9233053,18033.306640625
9233345,18033.876953125
9233639,18034.451171875
9233937,18035.033203125
9234243,18035.630859375
9234549,18036.228515625
9234848,18036.8125
9235148,18037.3984375
9235442,18037.97265625
9235741,18038.556640625
9236041,18039.142578125
9236337,18039.720703125
9236629,18040.291015625
9236916,18040.8515625
9237209,18041.423828125
9237494,18041.98046875
9237784,18042.546875
9238077,18043.119140625
9238380,18043.7109375
9238684,18044.3046875
9238989,18044.900390625
9239291,18045.490234375
9239588,18046.0703125
9239894,18046.66796875
9240196,18047.2578125
9240491,18047.833984375
9240789,18048.416015625
9241086,18048.99609375
9241379,18049.568359375
9241673,18050.142578125
9241967,18050.716796875
9242265,18051.298828125
9242601,18051.955078125
9242901,18052.541015625
9243207,18053.138671875
9243521,18053.751953125
9243829,18054.353515625
9244144,18054.96875
9244461,18055.587890625
9244780,18056.2109375
9245089,18056.814453125
9245432,18057.484375
9245786,18058.17578125
9246110,18058.80859375
9246442,18059.45703125
9246774,18060.10546875
9247087,18060.716796875
9247415,18061.357421875
9247832,18062.171875
9248038,18062.57421875
9248350,18063.18359375
9248667,18063.802734375
9248974,18064.40234375
9249285,18065.009765625
9249636,18065.6953125
9250026,18066.45703125
9250188,18066.7734375
9250423,18067.232421875
9250749,18067.869140625
9251079,18068.513671875
9251385,18069.111328125
9251697,18069.720703125
9252030,18070.37109375
9252476,18071.2421875
9252813,18071.900390625
9253176,18072.609375
9253587,18073.412109375
9253931,18074.083984375
9254273,18074.751953125
9254594,18075.37890625
9254903,18075.982421875
9255225,18076.611328125
9255535,18077.216796875
9255855,18077.841796875
9256180,18078.4765625
9256512,18079.125
9256853,18079.791015625
9257188,18080.4453125
9257506,18081.06640625
9257832,18081.703125
9258146,18082.31640625
9258454,18082.91796875
9258766,18083.52734375
9259088,18084.15625
9259415,18084.794921875
9259738,18085.42578125
9260056,18086.046875
9260367,18086.654296875
9260694,18087.29296875
9261039,18087.966796875
9261389,18088.650390625
9261711,18089.279296875
9262030,18089.90234375
9262360,18090.546875
9262678,18091.16796875
9262985,18091.767578125
9263294,18092.37109375
9263612,18092.9921875
9263949,18093.650390625
9264257,18094.251953125
9264570,18094.86328125
9264890,18095.48828125
9265229,18096.150390625
9265545,18096.767578125
9265859,18097.380859375
9266188,18098.0234375
9266527,18098.685546875
9266846,18099.30859375
9267186,18099.97265625
9267511,18100.607421875
9267815,18101.201171875
9268120,18101.796875
9268424,18102.390625
9268734,18102.99609375
9269040,18103.59375
9269348,18104.1953125
9269701,18104.884765625
9270024,18105.515625
9270348,18106.1484375
9270679,18106.794921875
9271010,18107.44140625
9271328,18108.0625
