peak_sample,peak_time_s
26251874,51273.19140625
26252481,51274.376953125
26253236,51275.8515625
26253822,51276.99609375
26254573,51278.462890625
26255099,51279.490234375
26255724,51280.7109375
26256371,51281.974609375
26257112,51283.421875
26257632,51284.4375
26258269,51285.681640625
26259007,51287.123046875
26259549,51288.181640625
26260149,51289.353515625
26260764,51290.5546875
26261504,51292.0
26262023,51293.013671875
26262618,51294.17578125
26263206,51295.32421875
26263818,51296.51953125
26264450,51297.75390625
26265076,51298.9765625
26265699,51300.193359375
26266352,51301.46875
26267011,51302.755859375
26267662,51304.02734375
26268293,51305.259765625
26268938,51306.51953125
26269585,51307.783203125
26270316,51309.2109375
26270816,51310.1875
26271432,51311.390625
26272077,51312.650390625
26272729,51313.923828125
26273451,51315.333984375
26273983,51316.373046875
26274634,51317.64453125
26275276,51318.8984375
26275893,51320.103515625
26276471,51321.232421875
26277061,51322.384765625
26277659,51323.552734375
26278274,51324.75390625
26278864,51325.90625
26279453,51327.056640625
26280118,51328.35546875
26280822,51329.73046875
26281500,51331.0546875
26282229,51332.478515625
26282781,51333.556640625
26283431,51334.826171875
26284013,51335.962890625
26284569,51337.048828125
26285128,51338.140625
26285700,51339.2578125
26286260,51340.3515625
26286808,51341.421875
26287385,51342.548828125
26288002,51343.75390625
26288656,51345.03125
26289294,51346.27734375
26289930,51347.51953125
26290611,51348.849609375
26291305,51350.205078125
26291977,51351.517578125
26292614,51352.76171875
26293261,51354.025390625
26293927,51355.326171875
26294576,51356.59375
26295294,51357.99609375
26295798,51358.98046875
26296521,51360.392578125
26297055,51361.435546875
26297690,51362.67578125
26298284,51363.8359375
26298885,51365.009765625
26299610,51366.42578125
26300137,51367.455078125
26300743,51368.638671875
26301337,51369.798828125
26302056,51371.203125
26302587,51372.240234375
26303309,51373.650390625
26303813,51374.634765625
26304534,51376.04296875
26305081,51377.111328125
26305808,51378.53125
26306302,51379.49609375
26306900,51380.6640625
26307623,51382.076171875
26308156,51383.1171875
26308884,51384.5390625
26309389,51385.525390625
26310119,51386.951171875
26310662,51388.01171875
26311307,51389.271484375
26311919,51390.466796875
26312650,51391.89453125
26313212,51392.9921875
26313849,51394.236328125
26314458,51395.42578125
26315049,51396.580078125
26315678,51397.80859375
26316313,51399.048828125
26316944,51400.28125
26317553,51401.470703125
26318180,51402.6953125
26318841,51403.986328125
26319489,51405.251953125
26320095,51406.435546875
26320702,51407.62109375
26321315,51408.818359375
26321936,51410.03125
26322536,51411.203125
26323116,51412.3359375
26323725,51413.525390625
26324361,51414.767578125
26324995,51416.005859375
26325714,51417.41015625
26326217,51418.392578125
26326845,51419.619140625
26327494,51420.88671875
26328141,51422.150390625
26328737,51423.314453125
26329354,51424.51953125
26330003,51425.787109375
26330639,51427.029296875
26331246,51428.21484375
26331887,51429.466796875
26332557,51430.775390625
26333204,51432.0390625
26333814,51433.23046875
26334417,51434.408203125
26335050,51435.64453125
26335706,51436.92578125
26336365,51438.212890625
26337094,51439.63671875
26337649,51440.720703125
26338314,51442.01953125
26338969,51443.298828125
26339703,51444.732421875
26340217,51445.736328125
26340825,51446.923828125
26341552,51448.34375
26342091,51449.396484375
26342812,51450.8046875
26343363,51451.880859375
26344040,51453.203125
26344713,51454.517578125
26345356,51455.7734375
26346001,51457.033203125
26346651,51458.302734375
26347381,51459.728515625
26347899,51460.740234375
26348486,51461.88671875
26349100,51463.0859375
26349835,51464.521484375
26350383,51465.591796875
26350991,51466.779296875
26351612,51467.9921875
26352265,51469.267578125
26353012,51470.7265625
26353537,51471.751953125
26354158,51472.96484375
26354883,51474.380859375
26355418,51475.42578125
26356033,51476.626953125
26356640,51477.8125
26357257,51479.017578125
26357865,51480.205078125
26358476,51481.3984375
26359047,51482.513671875
26359645,51483.681640625
26360285,51484.931640625
26360922,51486.17578125
26361532,51487.3671875
26362158,51488.58984375
26362804,51489.8515625
26363441,51491.095703125
26364059,51492.302734375
26364694,51493.54296875
26365325,51494.775390625
26366047,51496.185546875
26366547,51497.162109375
26367161,51498.361328125
26367800,51499.609375
26368452,51500.8828125
26369084,51502.1171875
26369683,51503.287109375
26370296,51504.484375
26370927,51505.716796875
26371650,51507.12890625
26372153,51508.111328125
26372755,51509.287109375
26373373,51510.494140625
26374007,51511.732421875
26374649,51512.986328125
26375247,51514.154296875
26375852,51515.3359375
26376496,51516.59375
26377147,51517.865234375
26377764,51519.0703125
26378381,51520.275390625
26379105,51521.689453125
26379643,51522.740234375
26380362,51524.14453125
26380904,51525.203125
26381626,51526.61328125
26382150,51527.63671875
26382751,51528.810546875
26383339,51529.958984375
26384065,51531.376953125
26384614,51532.44921875
26385243,51533.677734375
26385843,51534.849609375
26386478,51536.08984375
26387106,51537.31640625
26387737,51538.548828125
26388335,51539.716796875
26388919,51540.857421875
26389514,51542.01953125
26390233,51543.423828125
26390750,51544.43359375
26391349,51545.603515625
26391940,51546.7578125
26392545,51547.939453125
26393179,51549.177734375
26393802,51550.39453125
26394407,51551.576171875
26395028,51552.7890625
26395674,51554.05078125
26396318,51555.30859375
26396940,51556.5234375
26397556,51557.7265625
26398165,51558.916015625
26398884,51560.3203125
26399413,51561.353515625
26400026,51562.55078125
26400676,51563.8203125
26401353,51565.142578125
26402001,51566.408203125
26402621,51567.619140625
26403264,51568.875
26403910,51570.13671875
26404547,51571.380859375
26405266,51572.78515625
26405774,51573.77734375
26406409,51575.017578125
26407060,51576.2890625
26407715,51577.568359375
26408324,51578.7578125
26408947,51579.974609375
26409584,51581.21875
26410215,51582.451171875
26410946,51583.87890625
26411455,51584.873046875
26412073,51586.080078125
26412716,51587.3359375
26413362,51588.59765625
26413972,51589.7890625
26414574,51590.96484375
26415191,51592.169921875
26415912,51593.578125
26416413,51594.556640625
26416996,51595.6953125
26417598,51596.87109375
26418210,51598.06640625
26418812,51599.2421875
26419415,51600.419921875
26420062,51601.68359375
26420721,51602.970703125
26421339,51604.177734375
26421971,51605.412109375
26422623,51606.685546875
26423272,51607.953125
26423994,51609.36328125
26424513,51610.376953125
26425248,51611.8125
26425785,51612.861328125
26426517,51614.291015625
26427025,51615.283203125
26427745,51616.689453125
26428279,51617.732421875
26428907,51618.958984375
26429520,51620.15625
26430125,51621.337890625
26430751,51622.560546875
26431398,51623.82421875
26432037,51625.072265625
26432642,51626.25390625
26433256,51627.453125
26433893,51628.697265625
26434493,51629.869140625
26435088,51631.03125
26435666,51632.16015625
26436259,51633.318359375
26436915,51634.599609375
26437583,51635.904296875
26438210,51637.12890625
26438888,51638.453125
26439555,51639.755859375
26440208,51641.03125
26440833,51642.251953125
26441476,51643.5078125
26442128,51644.78125
26442763,51646.021484375
26443372,51647.2109375
26444108,51648.6484375
26444642,51649.69140625
26445278,51650.93359375
26445996,51652.3359375
26446509,51653.337890625
26447127,51654.544921875
26447854,51655.96484375
26448384,51657.0
26448999,51658.201171875
26449619,51659.412109375
26450273,51660.689453125
26450934,51661.98046875
26451582,51663.24609375
26452203,51664.458984375
26452935,51665.888671875
26453477,51666.947265625
26454118,51668.19921875
26454853,51669.634765625
26455357,51670.619140625
26456079,51672.029296875
26456618,51673.08203125
26457342,51674.49609375
26457845,51675.478515625
26458438,51676.63671875
26459035,51677.802734375
26459644,51678.9921875
26460246,51680.16796875
26460827,51681.302734375
26461414,51682.44921875
26462028,51683.6484375
26462639,51684.841796875
26463197,51685.931640625
26463723,51686.958984375
26464242,51687.97265625
26464782,51689.02734375
26465375,51690.185546875
26465996,51691.3984375
26466720,51692.8125
26467397,51694.134765625
26468031,51695.373046875
26468651,51696.583984375
26469301,51697.853515625
26469958,51699.13671875
26470586,51700.36328125
26471197,51701.556640625
26471835,51702.802734375
26472515,51704.130859375
26473193,51705.455078125
26473847,51706.732421875
26474483,51707.974609375
26475132,51709.2421875
26475796,51710.5390625
26476453,51711.822265625
26477175,51713.232421875
26477694,51714.24609375
26478419,51715.662109375
26478963,51716.724609375
26479589,51717.947265625
26480186,51719.11328125
26480787,51720.287109375
26481512,51721.703125
26482040,51722.734375
26482654,51723.93359375
26483261,51725.119140625
26483897,51726.361328125
26484539,51727.615234375
26485278,51729.05859375
26485792,51730.0625
26486514,51731.47265625
26487050,51732.51953125
26487783,51733.951171875
26488283,51734.927734375
26488872,51736.078125
26489480,51737.265625
26490214,51738.69921875
26490741,51739.728515625
26491335,51740.888671875
26492063,51742.310546875
26492604,51743.3671875
26493343,51744.810546875
26493849,51745.798828125
26494458,51746.98828125
26495109,51748.259765625
26495767,51749.544921875
26496486,51750.94921875
26496986,51751.92578125
26497588,51753.1015625
26498157,51754.212890625
26498726,51755.32421875
26499304,51756.453125
26499911,51757.638671875
26500657,51759.095703125
26501386,51760.51953125
26502049,51761.814453125
26502693,51763.072265625
26503361,51764.376953125
26504021,51765.666015625
26504748,51767.0859375
26505273,51768.111328125
26505911,51769.357421875
26506555,51770.615234375
26507188,51771.8515625
26507906,51773.25390625
26508428,51774.2734375
26509075,51775.537109375
26509720,51776.796875
26510453,51778.228515625
26510954,51779.20703125
26511552,51780.375
26512159,51781.560546875
26512887,51782.982421875
26513406,51783.99609375
26514003,51785.162109375
26514722,51786.56640625
26515249,51787.595703125
26515857,51788.783203125
26516470,51789.98046875
26517201,51791.408203125
26517725,51792.431640625
26518336,51793.625
26518931,51794.787109375
26519655,51796.201171875
26520191,51797.248046875
26520914,51798.66015625
26521406,51799.62109375
26522006,51800.79296875
26522621,51801.994140625
26523260,51803.2421875
26523873,51804.439453125
26524483,51805.630859375
26525102,51806.83984375
26525732,51808.0703125
26526450,51809.47265625
26526944,51810.4375
26527562,51811.64453125
26528201,51812.892578125
26528834,51814.12890625
26529427,51815.287109375
26530007,51816.419921875
26530575,51817.529296875
26531171,51818.693359375
26531794,51819.91015625
26532372,51821.0390625
26532988,51822.2421875
26533652,51823.5390625
26534311,51824.826171875
26534916,51826.0078125
26535543,51827.232421875
26536192,51828.5
26536841,51829.767578125
26537471,51830.998046875
26538100,51832.2265625
26538724,51833.4453125
26539352,51834.671875
26539958,51835.85546875
26540578,51837.06640625
26541204,51838.2890625
26541835,51839.521484375
26542555,51840.927734375
26543052,51841.8984375
26543662,51843.08984375
26544270,51844.27734375
26544883,51845.474609375
26545484,51846.6484375
26546054,51847.76171875
26546640,51848.90625
26547272,51850.140625
26547928,51851.421875
26548577,51852.689453125
26549253,51854.009765625
26549937,51855.345703125
26550600,51856.640625
26551234,51857.87890625
26551852,51859.0859375
26552493,51860.337890625
26553132,51861.5859375
26553772,51862.8359375
26554489,51864.236328125
26554995,51865.224609375
26555720,51866.640625
26556234,51867.64453125
26556836,51868.8203125
26557403,51869.927734375
26557964,51871.0234375
26558531,51872.130859375
26559120,51873.28125
26559701,51874.416015625
26560267,51875.521484375
26560892,51876.7421875
26561543,51878.013671875
26562190,51879.27734375
26562796,51880.4609375
26563431,51881.701171875
26564071,51882.951171875
26564791,51884.357421875
26565304,51885.359375
26565921,51886.564453125
26566652,51887.9921875
26567189,51889.041015625
26567802,51890.23828125
26568386,51891.37890625
26568991,51892.560546875
26569619,51893.787109375
26570254,51895.02734375
26570869,51896.228515625
26571481,51897.423828125
26572116,51898.6640625
26572769,51899.939453125
26573404,51901.1796875
26574017,51902.376953125
26574735,51903.779296875
26575268,51904.8203125
26575900,51906.0546875
26576616,51907.453125
26577110,51908.41796875
26577711,51909.591796875
26578327,51910.794921875
26578949,51912.009765625
26579546,51913.17578125
26580150,51914.35546875
26580766,51915.55859375
26581403,51916.802734375
26582005,51917.978515625
26582590,51919.12109375
26583195,51920.302734375
26583820,51921.5234375
26584444,51922.7421875
26585032,51923.890625
26585635,51925.068359375
26586269,51926.306640625
26586910,51927.55859375
26587535,51928.779296875
26588129,51929.939453125
26588738,51931.12890625
26589361,51932.345703125
26590000,51933.59375
26590597,51934.759765625
26591192,51935.921875
26591808,51937.125
26592439,51938.357421875
26593068,51939.5859375
26593664,51940.75
26594292,51941.9765625
26594916,51943.1953125
26595530,51944.39453125
26596123,51945.552734375
26596711,51946.701171875
26597315,51947.880859375
26597922,51949.06640625
26598531,51950.255859375
26599120,51951.40625
26599724,51952.5859375
26600349,51953.806640625
26600974,51955.02734375
26601578,51956.20703125
26602151,51957.326171875
26602764,51958.5234375
26603398,51959.76171875
26604037,51961.009765625
26604640,51962.1875
26605243,51963.365234375
26605859,51964.568359375
26606485,51965.791015625
26607086,51966.96484375
26607669,51968.103515625
26608266,51969.26953125
26608851,51970.412109375
26609446,51971.57421875
26610038,51972.73046875
26610630,51973.88671875
26611246,51975.08984375
26611869,51976.306640625
26612481,51977.501953125
26613065,51978.642578125
26613679,51979.841796875
26614325,51981.103515625
26614956,51982.3359375
26615571,51983.537109375
26616191,51984.748046875
26616828,51985.9921875
26617454,51987.21484375
26618071,51988.419921875
26618648,51989.546875
26619217,51990.658203125
26619812,51991.8203125
26620447,51993.060546875
26621055,51994.248046875
26621632,51995.375
26622229,51996.541015625
26622846,51997.74609375
26623459,51998.943359375
26624057,52000.111328125
26624640,52001.25
26625223,52002.388671875
26625832,52003.578125
26626430,52004.74609375
26627010,52005.87890625
26627617,52007.064453125
26628265,52008.330078125
26628914,52009.59765625
26629524,52010.7890625
26630131,52011.974609375
26630758,52013.19921875
26631384,52014.421875
26632008,52015.640625
26632600,52016.796875
26633228,52018.0234375
26633876,52019.2890625
26634514,52020.53515625
26635115,52021.708984375
26635721,52022.892578125
26636323,52024.068359375
26636923,52025.240234375
26637516,52026.3984375
26638106,52027.55078125
26638705,52028.720703125
26639353,52029.986328125
26640017,52031.283203125
26640633,52032.486328125
26641240,52033.671875
26641843,52034.849609375
26642443,52036.021484375
26642998,52037.10546875
26643543,52038.169921875
26644088,52039.234375
26644657,52040.345703125
26645268,52041.5390625
26645840,52042.65625
26646430,52043.80859375
26647043,52045.005859375
26647659,52046.208984375
26648239,52047.341796875
26648806,52048.44921875
26649380,52049.5703125
26649939,52050.662109375
26650474,52051.70703125
26650994,52052.72265625
26651503,52053.716796875
26651996,52054.6796875
26652481,52055.626953125
26652952,52056.546875
26653389,52057.400390625
26653829,52058.259765625
26654268,52059.1171875
26654722,52060.00390625
26655203,52060.943359375
26655685,52061.884765625
26656193,52062.876953125
26656862,52064.18359375
26657384,52065.203125
26658005,52066.416015625
26658619,52067.615234375
26659231,52068.810546875
26659823,52069.966796875
26660412,52071.1171875
26661034,52072.33203125
26661673,52073.580078125
26662310,52074.82421875
26662942,52076.05859375
26663544,52077.234375
26664120,52078.359375
26664696,52079.484375
26665311,52080.685546875
26665950,52081.93359375
26666555,52083.115234375
26667136,52084.25
26667718,52085.38671875
26668307,52086.537109375
26668857,52087.611328125
26669408,52088.6875
26669996,52089.8359375
26670663,52091.138671875
26671303,52092.388671875
26671914,52093.58203125
26672574,52094.87109375
26673247,52096.185546875
26673898,52097.45703125
26674535,52098.701171875
26675152,52099.90625
26675782,52101.13671875
26676384,52102.3125
26676971,52103.458984375
26677547,52104.583984375
26678108,52105.6796875
26678700,52106.8359375
26679431,52108.263671875
26680179,52109.724609375
26680848,52111.03125
26681491,52112.287109375
26682146,52113.56640625
26682807,52114.857421875
26683466,52116.14453125
26684092,52117.3671875
26684710,52118.57421875
26685355,52119.833984375
26686033,52121.158203125
26686689,52122.439453125
26687310,52123.65234375
26687947,52124.896484375
26688553,52126.080078125
26689131,52127.208984375
26689687,52128.294921875
26690247,52129.388671875
26690889,52130.642578125
26691602,52132.03515625
26692276,52133.3515625
26692924,52134.6171875
26693558,52135.85546875
26694206,52137.12109375
26694863,52138.404296875
26695513,52139.673828125
26696237,52141.087890625
26696759,52142.107421875
26697493,52143.541015625
26698033,52144.595703125
26698763,52146.021484375
26699275,52147.021484375
26699867,52148.177734375
26700468,52149.3515625
26701198,52150.77734375
26701729,52151.814453125
26702340,52153.0078125
26702927,52154.154296875
26703515,52155.302734375
26704237,52156.712890625
26704776,52157.765625
26705381,52158.947265625
26705954,52160.06640625
26706542,52161.21484375
26707158,52162.41796875
26707783,52163.638671875
26708373,52164.791015625
26708950,52165.91796875
26709568,52167.125
26710192,52168.34375
26710910,52169.74609375
26711424,52170.75
26712002,52171.87890625
26712571,52172.990234375
26713181,52174.181640625
26713827,52175.443359375
26714486,52176.73046875
26715117,52177.962890625
26715731,52179.162109375
26716377,52180.423828125
26717036,52181.7109375
26717699,52183.005859375
26718326,52184.23046875
26718930,52185.41015625
26719551,52186.623046875
26720187,52187.865234375
26720830,52189.12109375
26721444,52190.3203125
26722070,52191.54296875
26722700,52192.7734375
26723329,52194.001953125
26724049,52195.408203125
26724544,52196.375
26725146,52197.55078125
26725773,52198.775390625
26726420,52200.0390625
26727036,52201.2421875
26727636,52202.4140625
26728220,52203.5546875
26728818,52204.72265625
26729422,52205.90234375
26730020,52207.0703125
26730598,52208.19921875
26731206,52209.38671875
26731857,52210.658203125
26732471,52211.857421875
26733074,52213.03515625
26733659,52214.177734375
26734281,52215.392578125
26734928,52216.65625
26735581,52217.931640625
26736215,52219.169921875
26736857,52220.423828125
26737583,52221.841796875
26738079,52222.810546875
26738687,52223.998046875
26739318,52225.23046875
26739961,52226.486328125
26740566,52227.66796875
26741157,52228.822265625
26741758,52229.99609375
26742375,52231.201171875
26742996,52232.4140625
26743593,52233.580078125
26744172,52234.7109375
26744756,52235.8515625
26745365,52237.041015625
26745971,52238.224609375
26746544,52239.34375
26747154,52240.53515625
26747786,52241.76953125
26748415,52242.998046875
26749002,52244.14453125
26749578,52245.26953125
26750165,52246.416015625
26750756,52247.5703125
26751340,52248.7109375
26751997,52249.994140625
26752689,52251.345703125
26753317,52252.572265625
26753922,52253.75390625
26754489,52254.861328125
26755072,52256.0
26755781,52257.384765625
26756295,52258.388671875
26756930,52259.62890625
26757589,52260.916015625
26758239,52262.185546875
26758856,52263.390625
26759449,52264.548828125
26760054,52265.73046875
26760762,52267.11328125
26761253,52268.072265625
26761815,52269.169921875
26762387,52270.287109375
26762954,52271.39453125
26763522,52272.50390625
26764086,52273.60546875
26764625,52274.658203125
26765167,52275.716796875
26765733,52276.822265625
26766338,52278.00390625
26767030,52279.35546875
26767533,52280.337890625
26768166,52281.57421875
26768815,52282.841796875
26769461,52284.103515625
26770082,52285.31640625
26770702,52286.52734375
26771316,52287.7265625
26771934,52288.93359375
26772648,52290.328125
26773151,52291.310546875
26773733,52292.447265625
26774343,52293.638671875
26774964,52294.8515625
26775590,52296.07421875
26776307,52297.474609375
26776809,52298.455078125
26777434,52299.67578125
26778068,52300.9140625
26778702,52302.15234375
26779301,52303.322265625
26779876,52304.4453125
26780464,52305.59375
26781077,52306.791015625
26781701,52308.009765625
26782308,52309.1953125
26782905,52310.361328125
26783537,52311.595703125
26784182,52312.85546875
26784823,52314.107421875
26785424,52315.28125
26786016,52316.4375
26786630,52317.63671875
26787260,52318.8671875
26787984,52320.28125
26788478,52321.24609375
26789085,52322.431640625
26789724,52323.6796875
26790362,52324.92578125
26790991,52326.154296875
26791581,52327.306640625
26792176,52328.46875
26792772,52329.6328125
26793373,52330.806640625
26793954,52331.94140625
26794525,52333.056640625
26795130,52334.23828125
26795749,52335.447265625
26796357,52336.634765625
26796938,52337.76953125
26797529,52338.923828125
26798128,52340.09375
26798725,52341.259765625
26799300,52342.3828125
26799867,52343.490234375
26800460,52344.6484375
26801079,52345.857421875
26801701,52347.072265625
26802298,52348.23828125
26802892,52349.3984375
26803501,52350.587890625
26804109,52351.775390625
26804692,52352.9140625
26805261,52354.025390625
26805836,52355.1484375
26806421,52356.291015625
26807011,52357.443359375
26807582,52358.55859375
26808123,52359.615234375
26808675,52360.693359375
26809285,52361.884765625
26809924,52363.1328125
26810522,52364.30078125
26811100,52365.4296875
26811644,52366.4921875
26812225,52367.626953125
26812920,52368.984375
26813573,52370.259765625
26814191,52371.466796875
26814818,52372.69140625
26815490,52374.00390625
26816155,52375.302734375
26816804,52376.5703125
26817425,52377.783203125
26818042,52378.98828125
26818698,52380.26953125
26819362,52381.56640625
26820007,52382.826171875
26820720,52384.21875
26821231,52385.216796875
26821945,52386.611328125
26822465,52387.626953125
26823095,52388.857421875
26823697,52390.033203125
26824294,52391.19921875
26824913,52392.408203125
26825551,52393.654296875
26826189,52394.900390625
26826796,52396.0859375
26827397,52397.259765625
26828009,52398.455078125
26828627,52399.662109375
26829253,52400.884765625
26829855,52402.060546875
26830446,52403.21484375
26831049,52404.392578125
26831664,52405.59375
26832272,52406.78125
26832856,52407.921875
26833448,52409.078125
26834046,52410.24609375
26834661,52411.447265625
26835278,52412.65234375
26835875,52413.818359375
26836467,52414.974609375
26837069,52416.150390625
26837683,52417.349609375
26838293,52418.541015625
26838874,52419.67578125
26839465,52420.830078125
26840177,52422.220703125
26840698,52423.23828125
26841310,52424.43359375
26841892,52425.5703125
26842601,52426.955078125
26843126,52427.98046875
26843750,52429.19921875
26844346,52430.36328125
26844931,52431.505859375
26845531,52432.677734375
26846147,52433.880859375
26846760,52435.078125
26847338,52436.20703125
26847914,52437.33203125
26848507,52438.490234375
26849103,52439.654296875
26849670,52440.76171875
26850225,52441.845703125
26850818,52443.00390625
26851424,52444.1875
26852032,52445.375
26852602,52446.48828125
26853184,52447.625
26853771,52448.771484375
26854345,52449.892578125
26854865,52450.908203125
26855355,52451.865234375
26855841,52452.814453125
26856349,52453.806640625
26857041,52455.158203125
26857511,52456.076171875
26858160,52457.34375
26858896,52458.78125
26859601,52460.158203125
26860253,52461.431640625
26860923,52462.740234375
26861603,52464.068359375
26862289,52465.408203125
26862952,52466.703125
26863579,52467.927734375
26864208,52469.15625
26864834,52470.37890625
26865472,52471.625
26866116,52472.8828125
26866737,52474.095703125
26867357,52475.306640625
26867983,52476.529296875
26868632,52477.796875
26869267,52479.037109375
26869873,52480.220703125
26870480,52481.40625
26871200,52482.8125
26871744,52483.875
26872378,52485.11328125
26872988,52486.3046875
26873591,52487.482421875
26874208,52488.6875
26874841,52489.923828125
26875454,52491.12109375
26876046,52492.27734375
26876766,52493.68359375
26877290,52494.70703125
26877900,52495.8984375
26878480,52497.03125
26879038,52498.12109375
26879615,52499.248046875
26880255,52500.498046875
26880982,52501.91796875
26881469,52502.869140625
26882105,52504.111328125
26882777,52505.423828125
26883415,52506.669921875
26884013,52507.837890625
26884731,52509.240234375
26885255,52510.263671875
26885896,52511.515625
26886502,52512.69921875
26887095,52513.857421875
26887814,52515.26171875
26888365,52516.337890625
26888988,52517.5546875
26889592,52518.734375
26890216,52519.953125
26890842,52521.17578125
26891463,52522.388671875
26892054,52523.54296875
26892646,52524.69921875
26893362,52526.09765625
26893897,52527.142578125
26894516,52528.3515625
26895102,52529.49609375
26895712,52530.6875
26896331,52531.896484375
26896953,52533.111328125
26897548,52534.2734375
26898136,52535.421875
26898746,52536.61328125
26899368,52537.828125
26899991,52539.044921875
26900590,52540.21484375
26901188,52541.3828125
26901792,52542.5625
26902391,52543.732421875
26902980,52544.8828125
26903548,52545.9921875
26904119,52547.107421875
26904703,52548.248046875
26905411,52549.630859375
26905893,52550.572265625
26906448,52551.65625
26907028,52552.7890625
26907633,52553.970703125
26908235,52555.146484375
26908816,52556.28125
26909378,52557.37890625
26909956,52558.5078125
26910545,52559.658203125
26911122,52560.78515625
26911691,52561.896484375
26912290,52563.06640625
26912909,52564.275390625
26913531,52565.490234375
26914126,52566.65234375
26914705,52567.783203125
26915405,52569.150390625
26915927,52570.169921875
26916548,52571.3828125
26917246,52572.74609375
26917745,52573.720703125
26918376,52574.953125
26919003,52576.177734375
26919621,52577.384765625
26920217,52578.548828125
26920820,52579.7265625
26921437,52580.931640625
26922045,52582.119140625
26922646,52583.29296875
26923238,52584.44921875
26923801,52585.548828125
26924319,52586.560546875
26924834,52587.56640625
26925363,52588.599609375
26925946,52589.73828125
26926583,52590.982421875
26927184,52592.15625
26927792,52593.34375
26928460,52594.6484375
26929128,52595.953125
26929777,52597.220703125
26930386,52598.41015625
26930993,52599.595703125
26931628,52600.8359375
26932263,52602.076171875
26932888,52603.296875
26933476,52604.4453125
26934074,52605.61328125
26934690,52606.81640625
26935402,52608.20703125
26935905,52609.189453125
26936490,52610.33203125
26937076,52611.4765625
26937666,52612.62890625
26938243,52613.755859375
26938818,52614.87890625
26939410,52616.03515625
26940014,52617.21484375
26940625,52618.408203125
26941204,52619.5390625
26941778,52620.66015625
26942387,52621.849609375
26943007,52623.060546875
26943615,52624.248046875
26944199,52625.388671875
26944788,52626.5390625
26945378,52627.69140625
26946085,52629.072265625
26946572,52630.0234375
26947157,52631.166015625
26947748,52632.3203125
26948356,52633.5078125
26948914,52634.59765625
26949410,52635.56640625
26949880,52636.484375
26950333,52637.369140625
26950801,52638.283203125
26951285,52639.228515625
26951771,52640.177734375
26952291,52641.193359375
26952823,52642.232421875
26953329,52643.220703125
26953834,52644.20703125
26954393,52645.298828125
26954939,52646.365234375
26955461,52647.384765625
26956005,52648.447265625
26956561,52649.533203125
26957119,52650.623046875
26957658,52651.67578125
26958202,52652.73828125
26958743,52653.794921875
26959265,52654.814453125
26959792,52655.84375
26960291,52656.818359375
26960784,52657.78125
26961287,52658.763671875
26961781,52659.728515625
26962253,52660.650390625
26962726,52661.57421875
26963203,52662.505859375
26963681,52663.439453125
26964188,52664.4296875
26964726,52665.48046875
26965254,52666.51171875
26965763,52667.505859375
26966287,52668.529296875
26966824,52669.578125
26967371,52670.646484375
26967930,52671.73828125
26968469,52672.791015625
26969002,52673.83203125
26969547,52674.896484375
26970073,52675.923828125
26970585,52676.923828125
26971078,52677.88671875
26971567,52678.841796875
26972051,52679.787109375
26972545,52680.751953125
26973060,52681.7578125
26973658,52682.92578125
26974152,52683.890625
26974630,52684.82421875
26975092,52685.7265625
26975455,52686.435546875
26975985,52687.470703125
26976389,52688.259765625
26976791,52689.044921875
26977185,52689.814453125
26977477,52690.384765625
26977872,52691.15625
26978287,52691.966796875
26978717,52692.806640625
26979160,52693.671875
26979603,52694.537109375
26980141,52695.587890625
26980573,52696.431640625
26980999,52697.263671875
26981423,52698.091796875
26981757,52698.744140625
26982196,52699.6015625
26982761,52700.705078125
26983244,52701.6484375
26983630,52702.40234375
26984100,52703.3203125
26984574,52704.24609375
26985051,52705.177734375
26985523,52706.099609375
26985971,52706.974609375
26986500,52708.0078125
26986828,52708.6484375
26987271,52709.513671875
26987715,52710.380859375
26988158,52711.24609375
26988623,52712.154296875
26989100,52713.0859375
26989599,52714.060546875
26990099,52715.037109375
26990578,52715.97265625
26991068,52716.9296875
26991565,52717.900390625
26992057,52718.861328125
26992535,52719.794921875
26993033,52720.767578125
26993568,52721.8125
26994093,52722.837890625
26994592,52723.8125
26995096,52724.796875
26995609,52725.798828125
26996141,52726.837890625
26996703,52727.935546875
26997281,52729.064453125
26997858,52730.19140625
26998414,52731.27734375
26998965,52732.353515625
26999513,52733.423828125
27000078,52734.52734375
27000649,52735.642578125
27001217,52736.751953125
27001806,52737.90234375
27002404,52739.0703125
27003007,52740.248046875
27003585,52741.376953125
27004134,52742.44921875
27004708,52743.5703125
27005315,52744.755859375
27005942,52745.98046875
27006556,52747.1796875
27007116,52748.2734375
27007675,52749.365234375
27008229,52750.447265625
27008757,52751.478515625
27009269,52752.478515625
27009776,52753.46875
27010267,52754.427734375
27010742,52755.35546875
27011226,52756.30078125
27011760,52757.34375
27012301,52758.400390625
27012868,52759.5078125
27013453,52760.650390625
27014055,52761.826171875
27014661,52763.009765625
27015229,52764.119140625
27015798,52765.23046875
27016395,52766.396484375
27016982,52767.54296875
27017533,52768.619140625
27018060,52769.6484375
27018588,52770.6796875
27019112,52771.703125
27019627,52772.708984375
27020129,52773.689453125
27020649,52774.705078125
27021142,52775.66796875
27021656,52776.671875
27022220,52777.7734375
27022840,52778.984375
27023467,52780.208984375
27024089,52781.423828125
27024704,52782.625
27025324,52783.8359375
27025922,52785.00390625
27026543,52786.216796875
27027169,52787.439453125
