py_idx,lv_idx,delta_s
1169,633,0.07766775012566995
1174,636,-0.06574287487433139
1176,637,0.04308575012566962
1178,638,0.0006552501256464893
1203,651,0.03311812512583856
1205,652,0.00564562512579414
1225,660,-0.012072374874151137
1228,661,0.0704490001259046
1256,673,0.035257875125807914
1285,685,-0.06895862487397153
1292,688,-0.006996124873921872
1299,691,0.06554800012600026
1333,707,0.033066125126083534
1340,711,0.0669207501262008
1350,717,0.03835050012617103
1360,723,-0.026499124873794244
1367,727,-0.007063999873821558
1372,730,-0.03210699987380394
1377,733,0.031369500126288585
1384,737,0.05746812512632005
1402,746,0.06922837512627211
1423,757,-0.07293562487370764
1425,758,-0.06105587487365938
1427,759,-0.015737624873622735
1439,766,0.0693626251262458
1450,772,-0.0428777498736963
1459,777,0.01428000012629127
1466,781,0.009346625126340768
1473,785,-0.025619499873528184
1480,789,-0.0077532498734171895
1499,800,0.05284000012659362
1506,804,-0.06823224987329013
1508,805,0.052896375126692874
1510,806,0.002604250126637453
1523,813,-0.019350249873355096
1525,814,0.015806500126700485
1536,820,-0.03144312487324896
1538,821,0.031770500126754087
1563,834,-0.030491874873064262
1565,835,0.052002250126975014
1572,839,-0.04102562487310024
1574,840,0.05350162512695533
1589,848,-0.018799624872826826
1591,849,0.050555875127201944
1598,853,-0.06465274987272096
1608,859,-0.05354499987276995
1610,860,0.06713187512718832
1622,867,0.041709375127197745
1627,870,0.05640487512721393
1634,874,-0.04260312487269857
1636,875,0.05227537512735125
1652,884,-0.05692074987268825
1659,888,0.05678637512733076
1666,892,-0.02331912487261434
1682,901,0.019703250127349747
1684,902,0.047536000127365696
1693,907,-0.0744896248729674
1702,912,-0.05443549987330698
1709,916,0.07261262512656685
1718,921,0.06685337512658407
1752,940,-0.04887324987339525
1759,944,-0.0598577498733448
1761,945,0.05184050012667285
1775,953,0.05855150012644117
1782,957,-0.062084749873520195
1784,958,-0.07666612487355451
1786,959,-0.07690624987344563
1806,969,0.007928375126539322
1808,970,0.01517050012648724
1810,971,0.043033750126596715
1812,972,0.047959625126622996
1814,973,0.03756962512670725
1816,974,0.009651375126622952
1830,980,-0.026683124873443376
1847,987,-0.0036589998735507834
1862,993,0.04639887512644236
1864,994,-0.0317122498736353
1871,998,-0.044578999873465364
1901,1013,-0.038107749873461216
1903,1014,0.027578875126437197
1914,1020,0.05363462512650585
1925,1025,-0.0055703748735140834
1934,1030,0.002968000126429615
1939,1033,-0.04904662487342648
1944,1035,0.028899250126642073
1949,1037,-0.016733124873326233
1969,1046,0.05547425012673557
1987,1055,-0.0438457498732987
1991,1057,-0.06849424987331076
1993,1058,0.004431375126614512
1999,1061,0.03628312512660159
2001,1062,0.07307087512663202
2003,1063,0.057235625126622836
2005,1064,-0.0471782498734683
2035,1079,-0.06595712487364835
2037,1080,0.0208763751263632
2050,1087,-0.04989399987402976
2059,1091,-0.011186999874098547
2064,1093,0.015806750125875624
2088,1105,-0.04670674987437451
2097,1110,0.051755750125721534
2104,1114,-0.027522749874151486
2108,1116,0.07471100012571696
2110,1117,-0.06765199987421511
2114,1119,-0.03926524987400626
2116,1120,0.014901375126100902
2118,1121,0.022558375126209285
2120,1122,0.05546587512617407
2122,1123,0.030345375126216823
2124,1124,-0.027530874873718858
2126,1125,-0.05239974987375717
2128,1126,-0.07402799987380604
2138,1130,0.07909575012604364
2142,1132,0.021532625125928462
2147,1134,-0.01626074987393622
2152,1136,0.07404500012603421
2158,1138,-0.04866362487382503
2160,1139,0.07034600012616465
2162,1140,-0.02993524987391538
2173,1144,0.03458775012609294
2211,1158,-0.04060237487374252
2219,1162,0.06736700012629626
2236,1169,0.009674375126223822
2245,1173,-0.0443616248737726
2250,1175,-0.07675687487358118
2252,1176,-0.02144249987350122
2257,1178,-0.07305937487353731
2269,1182,-0.0732799998736482
2286,1188,-0.03483937487339972
2289,1189,-0.06798562487347226
2292,1190,-0.012149749873515248
2295,1191,0.04552212512658116
2297,1192,-0.06866837487336852
2302,1194,-0.014345624873385532
2310,1197,-0.07783349987334987
2314,1198,0.024624750126577055
2319,1200,0.022103750126689192
2322,1201,-0.04580624987329429
2329,1204,-0.02470137487307511
2331,1205,0.05054137512684065
2361,1218,-0.04885387487297521
2368,1221,-0.017710624872734115
2381,1226,-0.053572374872373985
2383,1227,-0.058128124872382614
2385,1228,-0.016187124872431014
2393,1232,-0.055236374872265515
2395,1233,0.00512462512779166
2416,1243,-0.006867249872357206
2421,1245,-0.017561374872229862
2426,1248,0.03602312512794015
2428,1249,0.014535875127876352
2435,1253,-0.06870312487194496
2442,1256,0.017252250127967272
2444,1257,0.03055137512797046
2453,1261,0.005024750128086453
2463,1265,0.07707037512795978
2465,1266,0.0006436251278501004
2474,1270,0.04822762512776535
2498,1280,0.013566875127935418
2501,1281,-0.07649749987217547
2510,1285,0.01228900012779377
2520,1289,-0.04419337487206576
2530,1293,0.010071500127651234
2560,1307,-0.0075112498720955045
2586,1318,0.05072362512805739
2597,1323,0.05467025012808335
2604,1326,-0.04161837487208686
2607,1327,0.024309125127956577
2612,1329,0.0776678751280997
2614,1330,-0.04400849987200672
2624,1334,0.06467775012811217
2633,1338,-0.04775199987193446
2638,1340,0.010837875128117958
2649,1345,0.017034250128290296
2660,1349,-0.07526987487176484
2666,1351,0.06538900012833437
2681,1357,-0.06909449987165317
2716,1373,-0.028489874871411303
2728,1379,0.07611350012848561
2735,1382,0.050513500128545274
2739,1384,-0.05262674987147875
2752,1390,-0.010086749871561551
2762,1394,-0.0730974998716647
2773,1397,0.022657750128246334
2775,1398,0.04781837512814491
2777,1399,-0.02111149987194949
2785,1402,-0.0671221248717302
2792,1405,-0.03802162487181704
2816,1415,-0.007123374871980559
2830,1421,0.02175837512822909
2832,1422,-0.03378899987183104
2835,1423,0.042016375128241634
2844,1427,0.036627750128218395
2853,1431,0.011255375128257583
2867,1437,-0.041044624871801716
2879,1442,-0.03173749987172414
2900,1451,-0.0798543748717293
2919,1457,0.07589575012821115
2925,1459,-0.01585412487179383
2928,1460,-0.012334124871813401
2931,1461,0.013803500128233281
2943,1465,-0.072048749871783
2946,1466,0.01700312512821256
2957,1470,0.00010250012837786926
2962,1472,0.020323625128185085
2967,1474,-0.06267524987174511
2977,1478,-0.054312249871600216
2985,1481,-0.03742487487170365
2992,1484,-0.0030161248716922273
2999,1487,0.050865625128381
3009,1491,0.04251837512833845
3018,1495,-0.0479657498715369
3027,1499,-0.01749812487150848
3038,1504,-0.036446624871359745
3043,1506,-0.03557287487137728
3054,1511,-0.006502124871531123
3063,1515,-0.012832749871677152
3070,1518,-0.002714374871857217
3081,1523,-0.07124812487177223
3088,1526,-0.03084712487179786
3095,1529,-0.06022449987176515
3107,1534,0.02317437512806464
3112,1536,0.014571250128028623
3114,1537,-0.04615224987196598
3119,1539,0.06385312512816199
3127,1543,-0.03834474987206704
3136,1547,-0.05040624987191222
3145,1551,0.06650425012799133
3147,1552,-0.07375912487191272
3149,1553,0.004006500128070911
3151,1554,0.0607505001280515
3157,1557,-0.054176874871927794
3164,1560,-0.02775087487179917
3173,1564,0.024124375128394604
3178,1566,0.008216125128228668
3185,1569,0.06459100012830277
3192,1572,0.058863000128440035
3209,1579,-0.0025653748716649716
3214,1581,-0.029241874871559048
3221,1584,-0.0739622498715562
3226,1586,0.0798613751285302
3233,1589,-0.047322874871497334
3253,1597,-0.039857624871501685
3258,1599,0.04331862512867701
3267,1603,0.035925375128726955
3276,1607,0.03115662512891504
3287,1612,0.002163000129030479
3292,1614,-0.016940999870939777
3300,1617,0.07552950012927795
3305,1619,-0.04460987487072998
3310,1621,-0.003152124870894113
3319,1625,-0.04041599987090194
3338,1632,0.0350228751292434
3351,1638,0.05009675012934167
3365,1643,0.07044912512924384
3390,1653,0.07465262512937443
3396,1655,-0.032147624870731306
3399,1656,0.028202250129197637
3430,1668,-0.06954549987062819
3439,1672,0.0366456251292675
3441,1673,0.039875000129313776
3445,1675,-0.07626549987071485
3452,1678,0.023139625129488195
3459,1681,-0.013350874870639018
3468,1685,-0.07913712487061275
3483,1691,-0.01956524987076591
3490,1694,-0.03460287487064306
3504,1700,-0.061225249870403786
3509,1702,-0.04501499987009083
3517,1705,-0.030563624869955675
3523,1707,0.02450037513017378
3525,1708,-0.02344599986963658
3531,1710,0.057814875130588916
3536,1712,-0.07841637486944819
3549,1716,0.00208550013076092
3551,1717,-0.01740762486906533
3553,1718,0.06741262513105539
3565,1723,0.0007376251310233783
3570,1725,-0.02121737486868369
3589,1732,-0.07306724986801783
3594,1734,0.026050375131944747
3599,1736,0.046174750132195186
3604,1738,0.0036073751325602643
3623,1745,-0.051090874867441016
3627,1746,0.032247375132556044
3632,1748,0.017103125132507557
3646,1753,0.04519125013257508
3649,1754,-0.010404124867363862
3654,1756,-0.0052581248673959635
3663,1760,0.03199237513263142
3665,1761,-0.03764012486726642
3671,1764,-0.04045587486734803
3674,1765,0.03495950013257243
3679,1767,-0.03250137486747917
3682,1768,-0.0015354998672592046
3684,1769,-0.05588599986731424
3687,1770,0.046143125132857676
3692,1772,-0.023616499867330276
3697,1774,0.06598650013256702
3710,1779,0.0042960001328538056
3726,1786,0.054343500133199996
3728,1787,-0.06297562486679453
3738,1791,-0.006857374866740429
3743,1793,0.07203400013304417
3750,1796,-0.04364087486646895
3757,1799,-0.03217037486638219
3778,1809,0.013498375133167428
3787,1813,0.06603487513302753
3797,1818,-0.03674487486705402
3823,1830,-0.030350749866556725
3829,1832,-0.04988899986619799
3834,1834,-0.040948624865905
3840,1836,-0.06463774986559656
3848,1839,0.02113675013424654
3853,1841,0.017539125134135247
3858,1843,-0.06386387486600142
3860,1844,-0.0343377498661539
3873,1849,0.07453975013413583
3882,1853,0.06807850013365169
3884,1854,-0.022265374866492493
3891,1857,-0.03801574986619016
3894,1858,0.026424000133829395
3908,1863,-0.05876537486574307
3921,1869,0.06576950013413807
3923,1870,-0.007208499866010243
3932,1874,0.06533787513399147
3943,1879,0.06650462513380262
3945,1880,-0.010237999866149039
3977,1895,0.07025400013480976
3979,1896,0.022662625134671543
3981,1897,-0.0005303748653204821
3983,1898,-0.0026137498653042712
3985,1899,-0.009757624865414982
3987,1900,-0.0012282498655622476
3989,1901,0.015849125134536735
3991,1902,0.07142600013457923
3993,1903,0.07929500013460711
3995,1904,0.04469625013462064
3997,1905,0.002041375134467671
3999,1906,0.02516062513450379
4001,1907,0.017654625134582602
4009,1911,-0.05130962486509816
4015,1913,0.032258875134630216
4017,1914,-0.013372874865581252
4019,1915,-0.05562562486556999
4021,1916,-0.07590587486538425
4023,1917,0.009620125134460977
4025,1918,0.030822500134490838
4027,1919,0.0507662501345294
4039,1925,0.0352690001341216
4041,1926,-0.04673437486599141
4045,1928,-0.00027249986578681273
4064,1938,-0.06814899986557066
4066,1939,0.031141875134380825
4068,1940,0.07983537513428018
4076,1944,0.07135725013404226
4078,1945,0.01621050013409331
4080,1946,-0.04769949986575739
4089,1950,0.01639087513422055
4091,1951,-0.028305249865752558
4093,1952,0.02579012513433554
4095,1953,0.038869625134339
4097,1954,-0.04731499986564813
4112,1961,0.05079150013443723
4119,1964,0.01729250013431738
4121,1965,0.02247337513426828
4123,1966,-0.02052324986561871
4134,1971,0.05326387513468944
4136,1972,-0.0410944998652667
4143,1975,0.06111150013430233
4145,1976,-0.021147499865492136
4168,1986,0.030987000134246045
4170,1987,-0.07745337486585413
4177,1990,-0.06755937486605035
4184,1993,0.016772500133811263
4198,1999,0.010209125133314956
4212,2005,-0.02302474986663583
4223,2010,0.025742375133631867
4237,2016,0.01879937513376717
4239,2017,-0.037871499866014346
4241,2018,0.016538375134132366
4243,2019,0.05837287513395495
4250,2023,-0.06361637486634208
4252,2024,0.05437487513381711
4261,2029,-0.03925637486599953
4263,2030,0.016507875133811467
4265,2031,0.042715750133993424
4282,2040,0.004042750133976369
4284,2041,0.0391912501340812
4286,2042,-0.01459099986595902
4288,2043,-0.06761087486574979
4311,2053,0.05206587513384875
4313,2054,-0.008556749866329483
4315,2055,-0.00795437486613082
4317,2056,-0.07049762486622058
4326,2060,0.07718087513376304
4328,2061,0.05631387513358277
4356,2075,-0.03460574986593201
4369,2081,-0.035388249865718535
4371,2082,-0.07527274986568955
4386,2089,-0.05281424986515049
4395,2093,0.0181548751347691
4397,2094,-0.07896824986528372
4435,2113,0.020588000134921458
4437,2114,0.040715625134907896
4444,2117,-0.05510449986468302
4449,2119,0.039670750135428534
4458,2123,-0.05675512486459411
4469,2128,0.04666062513524594
4471,2129,0.023194000135390525
4473,2130,-0.03369699986478736
4483,2134,-0.07073012486443986
4527,2150,-0.020331874864496058
4544,2158,-0.01171549986474929
4546,2159,0.03518287513543328
4563,2168,-0.05868949986370353
4576,2174,-0.057797499864136626
4587,2179,0.01463087513593564
4591,2181,0.06337625013611614
4595,2183,0.00834712513596969
4602,2187,0.005564625136230461
4604,2188,0.07911575013622496
4615,2194,-0.054104749863199686
4617,2195,0.06529812513690558
4633,2203,0.013932500136888848
4635,2204,0.012098125137072202
4637,2205,-0.0473839998630865
4639,2206,-0.05158562486303708
4641,2207,-0.07105287486319867
4645,2209,-0.03803312486343202
4647,2210,-0.07516224986329689
4651,2212,-0.07147874986321767
4653,2213,-0.036321999863048404
4655,2214,0.03407150013708815
4662,2218,-0.07626962486301636
4673,2224,0.04246512513645939
4678,2227,-0.015630749863703386
4689,2232,-0.01899974986372399
4696,2234,-0.03905474986368063
4699,2235,-0.07842174986353712
4702,2236,0.023963125136560848
4710,2239,-0.05910187486369978
4712,2240,-0.03405362486364538
4714,2241,-0.05120349986373185
4722,2245,-0.06161787486371395
4726,2247,0.01534012513639027
4728,2248,0.0798221251366158
4752,2261,0.03515712513581093
4754,2262,-0.05536649986424891
4764,2267,-0.07103799986452941
4766,2268,-0.003658374864698999
4775,2273,0.027044500135161798
4782,2277,-0.060391499865090736
4784,2278,0.04391737513469707
4795,2284,-0.021276874865634454
4797,2285,0.05801987513450513
4811,2293,0.010072625133943802
4831,2303,0.04720325013431648
4836,2305,0.019097750134278613
4838,2306,-0.07686687486557275
4843,2308,0.04938187513471348
4849,2311,-0.07526774986490636
4853,2313,0.03378962513488659
4857,2315,0.0781252501351446
4859,2316,0.046030750135287235
4861,2317,0.06447362513517874
4863,2318,0.06251425013533662
4872,2323,0.05110362513596556
4877,2326,-0.059967624863929814
4890,2333,-0.0503779998648497
4892,2334,0.031050500135279435
4906,2342,-0.005582624864928221
4908,2343,0.03958000013517449
4915,2347,-0.003913124864993733
4934,2357,-0.04686824986492866
4956,2367,-0.04578637486520165
4959,2368,-0.07379024986539662
4965,2370,0.012239250134825852
4967,2371,-0.046961249865034915
4975,2375,0.006790000134969887
4982,2378,-0.02154749986493698
4995,2384,-0.0031154998650890775
5006,2389,-0.017803374865252408
5013,2392,0.06420837513496735
5018,2394,0.07631812513500336
5021,2395,0.07463337513490842
5023,2396,0.028677125134890957
5033,2400,-0.054095874864742655
5050,2408,-0.06799812486542578
5052,2409,-0.00892212486542121
5054,2410,-0.001128374865402293
5056,2411,0.035773750134467264
5058,2412,0.04547175013431115
5060,2413,0.05842800013442684
5066,2416,-0.019234749865518097
5071,2419,-0.050931624865370395
5075,2421,0.06943825013422611
5081,2423,0.018068250134092523
5084,2424,-0.05831599986595393
5094,2428,-0.061959249866049504
5101,2431,0.022717125134022353
5106,2433,-0.03848137486602354
5110,2435,-0.025149749866159254
5119,2439,0.006727750134359667
5121,2440,-0.02107724986581161
5123,2441,0.022827500134098955
5131,2444,-0.02913899986560864
5133,2445,0.009015375134367787
5135,2446,0.009739000134231901
5138,2447,-0.01821624986587267
5147,2451,-0.06195374986600655
5152,2453,0.026648375134300295
5155,2454,0.03505900013442442
5157,2455,-0.07338562486575029
5164,2458,-0.05304462486583361
5169,2460,0.04354425013434593
5172,2461,0.010082125134431408
5175,2462,0.0413142501342918
5177,2463,0.009824750134157512
5180,2464,0.012910875134366506
5182,2465,0.017265375134229544
5187,2467,0.04572137513423513
5192,2469,-0.0647708748660989
5196,2471,0.014935375133973139
5203,2474,-0.06159349986637608
5206,2475,0.04374387513371403
5208,2476,-0.07746774986617311
5210,2477,-0.03000887486632564
5219,2482,-0.022907249866420898
5226,2486,0.0390456251334399
5228,2487,0.0289696251334135
5235,2491,-0.015689749866396596
5245,2497,0.04670725013329502
5251,2500,0.06735200013326903
5258,2504,0.06898375013361147
5265,2508,-0.0335227498662789
5279,2515,0.07729412513344869
5293,2522,-0.07055399986666089
5295,2523,-0.027121124866880564
5306,2529,0.0782330001329683
5308,2530,-0.03597849986681467
5310,2531,-0.021284249866766913
5324,2537,0.03900487513328699
5331,2540,0.03858337513293009
5336,2542,-0.008275749866697879
5341,2544,0.00898187513303128
5352,2549,-0.06501124986698414
5354,2550,0.06604587513311344
5360,2552,0.034622000132912945
5362,2553,0.040973875132749527
5374,2559,-0.030904249867489852
5388,2566,0.07723212513201361
5390,2567,-0.0635184998677687
5410,2577,-0.05083487486763261
5421,2582,-0.023362749867374077
5424,2583,-0.01689174986722719
5430,2586,-0.05644224986735935
5432,2587,-0.018770749867144332
5436,2589,0.053290750132873654
5453,2598,0.0058838751333496475
5457,2600,0.06755350013327188
5480,2612,-0.01913324986662701
5484,2614,0.03862650013343227
5493,2618,0.04084462513355902
5495,2619,0.043105125133479305
5497,2620,-0.01664849986673289
5499,2621,0.003375875133315276
5510,2627,-0.007951374866479455
5515,2630,0.022183750133535796
5523,2634,0.02547275013375838
5525,2635,-0.07797787486606467
5533,2639,0.008124625133859809
5539,2642,-0.06822299986606595
5543,2644,0.0019517501341397292
5553,2649,0.028067125134384696
5558,2652,0.0009603751341273892
5567,2657,0.009098625133901805
5574,2661,-0.07261549986606042
5578,2663,0.07030275013403298
5580,2664,0.05160162513402611
5584,2666,0.04951350013425326
5586,2667,0.013098750134304282
5588,2668,-0.005019999865908176
5604,2677,-0.04596974986588975
5609,2680,0.01872800013370579
5616,2684,-0.008990749866370606
5618,2685,0.0011882501335094275
5633,2692,-0.04682937486677474
5635,2693,0.04036250013314202
5644,2697,-0.044701124866605824
5647,2698,0.02875775013353632
5649,2699,0.04762637513340451
5651,2700,-0.03318937486665163
5667,2706,0.07853275013349048
5676,2710,0.07595800013359622
5678,2711,0.06454400013353734
5684,2714,0.07476962513328544
5686,2715,0.05163825013323731
5704,2724,0.028914250133311725
5706,2725,-0.03883874986649971
5708,2726,-0.0723921248663828
5719,2731,0.01734387513351976
5728,2735,0.04272500013394165
5737,2739,0.03927887513418682
5739,2740,-0.011511874865846039
5762,2751,0.02131412513426767
5764,2752,-0.04311649986584598
5766,2753,-0.07437899986598495
5779,2759,0.014540125133407855
5781,2760,-0.06577424986653568
5790,2764,-0.041313749866731087
5797,2767,0.058087250133212365
5799,2768,-0.07652524986679055
5808,2772,0.0031715001337033755
5819,2777,-0.04498337486620585
5827,2781,0.06740162513415271
5834,2785,-0.06452149986625955
5836,2786,-0.009184874866150494
5845,2791,-0.05088587486625329
5852,2795,0.05099262513385838
5856,2797,-0.017994499866290425
5858,2798,-0.016882749866454105
5860,2799,0.0288788751336142
5862,2800,0.059816750133450114
5868,2803,0.052063000133330206
5870,2804,0.04809862513320695
5872,2805,0.014605000133087742
5874,2806,-0.026860624866912985
5876,2807,-0.06246712486699835
5878,2808,-0.07541649986706034
5880,2809,-0.04377987486714119
5882,2810,0.044374500133017136
5895,2817,-0.056538124867529405
5897,2818,-0.02966162486745816
5899,2819,0.01596125013247729
5901,2820,0.0289605001325981
5903,2821,0.019965875132584188
5905,2822,-0.00869937486731942
5907,2823,-0.04121687486713199
5909,2824,-0.06125512486732987
5939,2839,-0.046756249867939914
5941,2840,0.029681000131859037
5950,2845,-0.03434687486833354
5952,2846,0.05263875013179131
5959,2850,-0.018636124867953185
5961,2851,0.03878137513220281
5982,2862,-0.06808074986702195
5984,2863,0.024027000133173715
6001,2872,0.01676350013303818
6005,2874,0.0696323751330965
6007,2875,0.023304125133108755
6009,2876,-0.0185207498670934
6011,2877,-0.05005487486687343
6021,2882,-0.07304624986727504
6023,2883,-0.052475249867256935
6025,2884,0.01894325013290654
6036,2890,0.03415462513339662
6066,2905,0.05738875013366851
6068,2906,0.03317112513377651
6070,2907,0.00026487513378015137
6072,2908,-0.050887374866306345
6074,2909,-0.07513437486613839
6078,2911,-0.06919637486589636
6080,2912,-0.06495187486598297
6092,2918,-0.06909962486588483
6099,2921,0.06234175013423737
6106,2924,0.079726250134172
6108,2925,-0.019902999865735183
6112,2927,-0.04755949986565611
6114,2928,-0.012559624865843944
6116,2929,0.04205400013415783
6118,2930,0.059109750134211936
6120,2931,0.06885662513423085
6122,2932,0.0315047501344452
6124,2933,0.040554125134349306
6135,2939,-0.03769312486565468
6137,2940,0.02449212513420207
6139,2941,0.04599262513420399
6152,2948,-0.009829874865772581
6154,2949,0.03710425013423446
6156,2950,0.05839437513441226
6158,2951,0.05743325013463618
6160,2952,0.07822387513442663
6164,2954,0.06775612513456508
6166,2955,0.05432937513478464
6168,2956,0.04570912513463554
6170,2957,-0.00861687486531082
6184,2964,-0.004357499865363934
6186,2965,0.06691237513450687
6211,2978,-0.021034249865806487
6213,2979,0.012561125134197937
6215,2980,0.03155575013397538
6217,2981,0.07332450013382186
6231,2988,0.058169375133275025
6233,2989,-0.01673874986681767
6247,2996,0.02014525013328239
6254,3000,-0.044691999867154664
6261,3004,-0.01001949986721229
6268,3008,0.030085500132827292
6275,3012,0.0020475001324484765
6282,3016,-0.029074999867589213
6296,3024,0.02308575013285008
6301,3026,-0.07432962486745964
6303,3027,-0.030695749867390987
6326,3037,0.014263500132528861
6339,3043,0.04542962513278326
6341,3044,0.009168125132873683
6343,3045,0.005450875132737565
6345,3046,0.05814162513252086
6347,3047,0.07212912513250558
6353,3050,0.07839512513237423
6369,3058,0.07539600013251402
6379,3063,-0.01674562486778086
6397,3072,-0.07394162486843925
6399,3073,-0.0467873748684724
6401,3074,-0.019443624868472398
6403,3075,0.0238206251315205
6405,3076,0.040071750131573936
6407,3077,0.0013860001317880233
6409,3078,-0.023590374868035724
6411,3079,-0.029659374868060695
6440,3094,-0.04360399986762786
6449,3099,-0.05773949986769367
6460,3105,-0.06075024986739663
6462,3106,0.01255012513274778
6506,3129,-0.0698378748675168
6508,3130,0.07378912513240721
6515,3134,0.04551450013241265
6520,3137,-0.07243474986762521
6529,3142,0.018567500132576242
6536,3146,0.01938062513318073
6543,3150,-0.014176624866195198
6550,3154,-0.07762574986600157
6552,3155,0.02728812513396406
6561,3160,-0.07502687486612558
6563,3161,0.07467887513394089
6572,3166,-0.06927412486584217
6574,3167,-0.04432149986587319
6576,3168,-0.024976124866043392
6578,3169,-0.026683999866236263
6580,3170,0.03407200013361944
6601,3181,-0.05349437486620445
6610,3186,-0.06550862486619735
6612,3187,0.023996750133846945
6627,3195,-0.019011374866295228
6636,3200,-0.006567249866293423
6643,3204,-0.013321249866294238
6652,3209,-0.022878249866607803
6661,3214,-0.05527412486708272
6663,3215,-0.013612124866995146
6665,3216,0.012747250133088528
6667,3217,0.004048125133067515
6669,3218,-0.024830249867136445
6671,3219,0.02210925013287124
6673,3220,0.0785655001327541
6686,3227,-0.025384124867741775
6688,3228,0.06240212513239385
6695,3232,-0.053087624867202976
6697,3233,0.0316883751329442
6706,3238,-0.03757649986710021
6708,3239,-0.058056624867276696
6710,3240,-0.04172312486707597
6717,3244,-0.016419374866927683
6719,3245,0.07795412513314659
6729,3250,0.02369500013310244
6731,3251,0.03391425013296612
6733,3252,0.01168937513284618
6735,3253,0.014970500132676534
6756,3264,-0.05374424986757731
6758,3265,0.028019125132232148
